Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month
988392,canada,british columbia,vancouver,v6e 3d9,male,college,73455.0,single,aurora,9022.08,standard,2012,5,0.0,0.0
833052,canada,quebec,montreal,h2t 9k8,female,bachelor,84226.0,married,aurora,9024.2,standard,2016,9,0.0,0.0
194009,canada,ontario,toronto,m1r 4k3,female,bachelor,104352.0,married,aurora,9027.87,standard,2013,10,0.0,0.0
288636,canada,ontario,toronto,p1j 8t7,female,master,92359.0,divorced,aurora,9029.71,standard,2017,12,0.0,0.0
391900,canada,nova scotia,halifax,b3c 2m8,male,college,73455.0,single,aurora,9031.21,standard,2017,10,0.0,0.0
499128,canada,nova scotia,halifax,b3j 9s2,female,college,73455.0,single,aurora,9031.21,standard,2014,9,0.0,0.0
743798,canada,ontario,toronto,p2t 6g3,male,college,73455.0,single,aurora,9031.21,standard,2015,12,0.0,0.0
779159,canada,quebec,quebec city,g1b 3l5,female,college,73455.0,single,aurora,9031.21,standard,2013,10,0.0,0.0
899825,canada,nova scotia,halifax,b3c 2m8,female,college,73455.0,single,aurora,9031.21,standard,2012,8,0.0,0.0
756355,canada,british columbia,whistler,v6t 1y8,female,college,73455.0,married,aurora,9032.37,standard,2014,9,0.0,0.0
175584,canada,quebec,quebec city,g1b 3l5,male,bachelor,57033.0,married,aurora,9035.67,standard,2015,10,0.0,0.0
435097,canada,british columbia,whistler,v6t 1y8,female,bachelor,57033.0,married,aurora,9035.67,standard,2013,9,0.0,0.0
612162,canada,quebec,montreal,h2t 9k8,female,bachelor,57033.0,married,aurora,9035.67,standard,2017,6,0.0,0.0
797991,canada,british columbia,vancouver,v5r 1w3,male,bachelor,57033.0,married,aurora,9035.67,standard,2013,1,0.0,0.0
996086,canada,alberta,banff,t4v 1d4,male,college,73455.0,single,aurora,9047.12,standard,2016,3,0.0,0.0
499945,canada,british columbia,vancouver,v6e 3d9,male,college,73455.0,married,aurora,9048.98,standard,2014,6,0.0,0.0
878929,canada,ontario,toronto,p2t 6g3,female,college,73455.0,married,aurora,9048.98,standard,2018,12,0.0,0.0
362841,canada,british columbia,vancouver,v5r 1w3,male,bachelor,78592.0,married,aurora,9050.76,standard,2017,2,0.0,0.0
921489,canada,alberta,peace river,t9o 2w2,male,bachelor,51157.0,married,aurora,9051.91,standard,2012,11,0.0,0.0
166705,canada,ontario,toronto,m2m 7k8,male,bachelor,98514.0,married,aurora,9057.94,standard,2014,2,0.0,0.0
927676,canada,british columbia,victoria,v10 6t5,female,bachelor,73673.0,married,aurora,9060.2,standard,2015,1,0.0,0.0
439068,canada,quebec,montreal,h2t 9k8,male,bachelor,63184.0,married,aurora,9061.95,standard,2018,11,0.0,0.0
926058,canada,quebec,montreal,h2y 2w2,female,bachelor,89166.0,married,aurora,9067.66,standard,2018,10,0.0,0.0
765223,canada,ontario,toronto,p1l 8x8,female,bachelor,59510.0,single,aurora,9075.77,standard,2018,11,0.0,0.0
880580,canada,ontario,toronto,m2m 7k8,male,bachelor,59510.0,single,aurora,9075.77,standard,2018,7,0.0,0.0
970637,canada,british columbia,vancouver,v5r 1w3,male,bachelor,59510.0,single,aurora,9075.77,standard,2016,4,0.0,0.0
979703,canada,ontario,thunder bay,k8t 5m5,male,bachelor,59510.0,single,aurora,9075.77,standard,2014,3,0.0,0.0
213480,canada,british columbia,vancouver,v1e 4r6,male,bachelor,81719.0,married,aurora,9080.28,standard,2017,12,0.0,0.0
921403,canada,new brunswick,fredericton,e3b 2h2,female,bachelor,83022.0,married,aurora,9080.6,standard,2017,5,2018.0,1.0
216040,canada,british columbia,whistler,v6t 1y8,female,college,73455.0,married,aurora,9085.2,standard,2015,2,0.0,0.0
981536,canada,manitoba,winnipeg,r2c 0m5,male,college,73455.0,married,aurora,9087.59,standard,2016,12,0.0,0.0
404801,canada,ontario,trenton,k8v 4b2,female,bachelor,65062.0,married,aurora,9090.27,standard,2018,7,0.0,0.0
400272,canada,british columbia,vancouver,v6e 3d9,female,bachelor,59667.0,married,aurora,9095.05,standard,2017,11,0.0,0.0
772081,canada,manitoba,winnipeg,r2c 0m5,male,bachelor,59667.0,married,aurora,9095.05,standard,2017,11,0.0,0.0
817074,canada,quebec,montreal,h2t 9k8,male,bachelor,59667.0,married,aurora,9095.05,standard,2017,12,0.0,0.0
756317,canada,alberta,edmonton,t9g 1w3,female,college,73455.0,single,aurora,9095.74,standard,2017,8,0.0,0.0
950593,canada,manitoba,winnipeg,r2c 0m5,female,college,73455.0,single,aurora,9095.74,standard,2016,5,0.0,0.0
794677,canada,ontario,toronto,p1l 8x8,female,bachelor,60370.0,divorced,aurora,9100.79,standard,2013,6,0.0,0.0
123344,canada,ontario,toronto,m2z 4k1,male,bachelor,85880.0,married,aurora,9102.9,standard,2016,10,0.0,0.0
323249,canada,british columbia,west vancouver,v6v 8z3,male,bachelor,34210.0,married,nova,6444.08,2018 promotion,2018,3,0.0,0.0
469238,canada,british columbia,vancouver,v6e 3d9,female,college,73455.0,married,nova,6810.53,2018 promotion,2018,3,0.0,0.0
713465,canada,british columbia,kelowna,v09 2e9,male,doctor,239373.0,married,aurora,9112.04,standard,2017,2,0.0,0.0
716533,canada,ontario,toronto,m8y 4k8,male,doctor,239373.0,married,aurora,9112.04,standard,2014,4,0.0,0.0
411583,canada,ontario,toronto,m2m 7k8,male,college,73455.0,single,aurora,9112.27,standard,2015,5,0.0,0.0
572505,canada,quebec,hull,j8y 3z5,male,bachelor,88032.0,married,aurora,9113.69,standard,2018,5,0.0,0.0
601625,canada,british columbia,vancouver,v5r 1w3,female,bachelor,48669.0,married,nova,6928.6,2018 promotion,2018,3,0.0,0.0
394927,canada,ontario,ottawa,k1g 4z0,female,bachelor,82828.0,married,aurora,9115.57,standard,2018,1,0.0,0.0
523210,canada,british columbia,vancouver,v6e 3z3,female,bachelor,73211.0,married,aurora,9118.15,standard,2018,11,0.0,0.0
532592,canada,quebec,hull,j8y 3z5,male,bachelor,73211.0,married,aurora,9118.15,standard,2013,1,0.0,0.0
116016,canada,british columbia,vancouver,v6e 3z3,female,bachelor,56700.0,married,aurora,9118.93,standard,2013,9,0.0,0.0
376072,canada,british columbia,dawson creek,u5i 4f1,male,bachelor,98353.0,married,aurora,9122.93,standard,2014,10,0.0,0.0
494498,canada,ontario,toronto,m2z 4k1,male,bachelor,98353.0,married,aurora,9122.93,standard,2014,6,0.0,0.0
618409,canada,ontario,toronto,p1w 1k4,female,bachelor,83669.0,married,aurora,9123.91,standard,2016,2,0.0,0.0
201365,canada,ontario,toronto,m8y 4k8,male,bachelor,104619.0,married,aurora,9124.6,standard,2014,8,0.0,0.0
206108,canada,quebec,montreal,h4g 3t4,male,bachelor,83841.0,divorced,aurora,9129.87,standard,2012,6,0.0,0.0
997121,canada,ontario,toronto,p1w 1k4,male,bachelor,101665.0,married,aurora,9135.29,standard,2017,12,2018.0,8.0
379446,canada,ontario,thunder bay,k8t 5m5,female,bachelor,55593.0,married,aurora,9150.14,standard,2017,10,0.0,0.0
337980,canada,ontario,toronto,m2m 6j7,male,college,73455.0,married,aurora,9155.24,standard,2014,12,0.0,0.0
654919,canada,british columbia,vancouver,v6e 3d9,female,high school or below,80893.0,married,aurora,9162.06,standard,2013,4,2014.0,8.0
876269,canada,new brunswick,moncton,e1a 2a7,male,bachelor,76129.0,married,aurora,9171.0,standard,2013,10,0.0,0.0
322606,canada,ontario,toronto,m8y 4k8,female,bachelor,81786.0,single,aurora,9175.17,standard,2017,5,0.0,0.0
342583,canada,british columbia,dawson creek,u5i 4f1,female,bachelor,81786.0,single,aurora,9175.17,standard,2015,2,0.0,0.0
770634,canada,quebec,montreal,h4g 3t4,male,bachelor,53199.0,married,aurora,9177.95,standard,2013,5,0.0,0.0
979115,canada,saskatchewan,regina,s6j 3g0,male,bachelor,66784.0,divorced,aurora,9180.15,standard,2017,8,0.0,0.0
139270,canada,british columbia,vancouver,v6e 3z3,female,bachelor,85906.0,married,aurora,9185.03,standard,2013,10,2015.0,4.0
191869,canada,quebec,tremblant,h5y 2s9,female,bachelor,54858.0,married,aurora,9209.41,standard,2014,9,0.0,0.0
138565,canada,british columbia,victoria,v10 6t5,male,bachelor,83830.0,married,aurora,9212.61,standard,2014,4,0.0,0.0
420439,canada,ontario,kingston,m9k 2p4,male,bachelor,84511.0,married,aurora,9215.54,standard,2014,4,0.0,0.0
575145,canada,ontario,toronto,m2m 7k8,male,bachelor,85514.0,married,aurora,9217.13,standard,2014,4,2014.0,12.0
991638,canada,ontario,toronto,p1l 8x8,male,bachelor,51189.0,divorced,aurora,9217.98,standard,2015,11,2018.0,12.0
850828,canada,ontario,ottawa,k1f 2r2,female,high school or below,57678.0,single,aurora,9223.99,standard,2016,12,0.0,0.0
950356,canada,quebec,montreal,h3t 8l4,male,bachelor,63079.0,married,aurora,9233.19,standard,2014,12,0.0,0.0
212848,canada,ontario,london,m5b 3e4,male,college,73455.0,single,aurora,9234.28,standard,2018,7,0.0,0.0
208584,canada,british columbia,dawson creek,u5i 4f1,male,college,73455.0,single,aurora,9238.31,standard,2015,8,0.0,0.0
401645,canada,ontario,ottawa,k1f 2r2,male,high school or below,43350.0,divorced,aurora,9244.35,standard,2014,10,0.0,0.0
135554,canada,british columbia,vancouver,v6e 3d9,male,bachelor,94584.0,married,aurora,9247.55,standard,2014,7,0.0,0.0
422204,canada,quebec,hull,j8y 3z5,female,bachelor,72744.0,married,aurora,9267.92,standard,2013,7,0.0,0.0
663402,canada,british columbia,victoria,v10 6t5,female,bachelor,72744.0,married,aurora,9267.92,standard,2017,11,0.0,0.0
908120,canada,new brunswick,fredericton,e3b 2h2,male,high school or below,76905.0,married,aurora,9269.68,standard,2013,9,0.0,0.0
327285,canada,ontario,toronto,m1r 4k3,female,bachelor,84165.0,divorced,aurora,9277.23,standard,2013,3,0.0,0.0
454073,canada,british columbia,whistler,v6t 1y8,male,bachelor,103420.0,married,aurora,9277.47,standard,2016,8,0.0,0.0
778865,canada,quebec,montreal,h2t 2j6,female,bachelor,81332.0,married,aurora,9294.09,standard,2013,9,0.0,0.0
542636,canada,british columbia,whistler,v6t 1y8,female,bachelor,87510.0,married,aurora,9312.59,standard,2018,11,0.0,0.0
593651,canada,british columbia,vancouver,v5r 1w3,female,bachelor,47297.0,married,aurora,9320.28,standard,2014,12,0.0,0.0
152007,canada,alberta,calgary,t3e 2v9,female,bachelor,83448.0,married,aurora,9322.09,standard,2018,1,2018.0,9.0
195684,canada,british columbia,whistler,v6t 1y8,male,bachelor,74353.0,single,aurora,9332.49,standard,2017,10,0.0,0.0
737477,canada,quebec,montreal,h2y 4r4,male,bachelor,87799.0,married,aurora,9337.9,standard,2016,7,0.0,0.0
975749,canada,ontario,toronto,m2m 7k8,female,bachelor,82721.0,married,aurora,9339.34,standard,2015,9,0.0,0.0
966512,canada,ontario,ottawa,k1g 4z0,female,college,73455.0,married,aurora,9344.43,standard,2017,10,0.0,0.0
255818,canada,british columbia,whistler,v6t 1y8,male,college,73455.0,single,aurora,9350.87,standard,2014,11,2017.0,4.0
396018,canada,new brunswick,fredericton,e3b 2h2,female,college,73455.0,single,aurora,9354.13,standard,2014,9,0.0,0.0
854835,canada,ontario,trenton,k8v 4b2,male,bachelor,76260.0,single,aurora,9366.82,standard,2016,6,2017.0,2.0
550575,canada,british columbia,vancouver,v6e 3d9,female,bachelor,104486.0,married,aurora,9369.64,standard,2018,8,0.0,0.0
917983,canada,ontario,toronto,p1w 1k4,female,bachelor,104486.0,married,aurora,9369.64,standard,2015,9,0.0,0.0
555947,canada,ontario,toronto,p1j 8t7,male,bachelor,80440.0,married,aurora,9371.77,standard,2017,12,0.0,0.0
879177,canada,british columbia,vancouver,v5r 1w3,female,bachelor,80440.0,married,aurora,9371.77,standard,2014,7,0.0,0.0
892000,canada,british columbia,vancouver,v6e 3d9,male,bachelor,69537.0,married,aurora,9378.9,standard,2015,9,2016.0,5.0
936010,canada,ontario,toronto,p5s 6r4,female,bachelor,69537.0,married,aurora,9378.9,standard,2018,10,0.0,0.0
116332,canada,ontario,toronto,m2z 4k1,female,bachelor,62706.0,married,aurora,9386.75,standard,2012,6,0.0,0.0
313681,canada,british columbia,vancouver,v6e 3d9,male,bachelor,86981.0,married,aurora,9388.16,standard,2016,12,0.0,0.0
118514,canada,ontario,toronto,p1l 8x8,female,bachelor,61008.0,married,aurora,9393.97,standard,2018,10,0.0,0.0
624065,canada,ontario,toronto,p1l 8x8,female,bachelor,73185.0,married,aurora,9403.88,standard,2016,6,0.0,0.0
589765,canada,ontario,toronto,p1l 8x8,female,bachelor,104488.0,single,aurora,9406.38,standard,2013,4,0.0,0.0
812149,canada,british columbia,vancouver,v6e 3d9,male,bachelor,54946.0,married,aurora,9407.45,standard,2012,5,0.0,0.0
820541,canada,quebec,tremblant,h5y 2s9,female,college,73455.0,single,aurora,9408.34,standard,2016,9,0.0,0.0
509149,canada,ontario,kingston,m9k 2p4,female,bachelor,72400.0,married,aurora,9415.53,standard,2014,10,2017.0,11.0
496233,canada,quebec,quebec city,g1b 3l5,male,college,73455.0,single,aurora,9415.9,standard,2013,2,0.0,0.0
579438,canada,quebec,montreal,h2y 4r4,male,doctor,90083.0,married,aurora,9416.28,standard,2018,5,0.0,0.0
955479,canada,ontario,toronto,m2m 6j7,male,bachelor,83570.0,married,aurora,9416.91,standard,2012,12,0.0,0.0
159856,canada,quebec,montreal,h2y 4r4,female,bachelor,96184.0,married,aurora,9419.88,standard,2016,5,0.0,0.0
113476,canada,newfoundland,st. john's,a1c 6h9,female,bachelor,66334.0,married,aurora,9420.97,standard,2013,5,0.0,0.0
707754,canada,british columbia,vancouver,v6e 3z3,female,doctor,212281.0,divorced,aurora,9421.1,standard,2016,10,0.0,0.0
626510,canada,ontario,toronto,m2m 6j7,male,bachelor,66498.0,married,aurora,9422.57,standard,2015,8,2016.0,4.0
918042,canada,british columbia,west vancouver,v6v 8z3,female,high school or below,73530.0,divorced,aurora,9426.97,standard,2013,1,0.0,0.0
972994,canada,quebec,montreal,h2t 2j6,male,high school or below,73530.0,divorced,aurora,9426.97,standard,2012,11,0.0,0.0
352809,canada,british columbia,vancouver,v6e 3d9,female,bachelor,59355.0,married,nova,7098.02,2018 promotion,2018,4,0.0,0.0
304764,canada,nova scotia,halifax,b3j 9s2,male,bachelor,87255.0,divorced,aurora,9429.08,standard,2017,3,2018.0,3.0
923680,canada,saskatchewan,regina,s1j 3c5,female,bachelor,87255.0,divorced,aurora,9429.08,standard,2014,5,0.0,0.0
261468,canada,british columbia,vancouver,v1e 4r6,female,bachelor,63965.0,married,aurora,9429.63,standard,2013,4,0.0,0.0
240761,canada,ontario,toronto,m2p 4f6,male,bachelor,95530.0,married,aurora,9438.92,standard,2013,7,0.0,0.0
689477,canada,british columbia,vancouver,v1e 4r6,female,bachelor,100140.0,married,aurora,9445.65,standard,2013,2,0.0,0.0
939320,canada,british columbia,vancouver,v6e 3z3,female,doctor,271085.0,divorced,nova,7296.54,2018 promotion,2018,3,2018.0,11.0
858013,canada,british columbia,vancouver,v6e 3z3,female,college,73455.0,single,aurora,9460.18,standard,2017,10,0.0,0.0
941380,canada,ontario,trenton,k8v 4b2,male,college,73455.0,single,aurora,9460.18,standard,2016,4,0.0,0.0
773986,canada,alberta,edmonton,t9g 1w3,male,bachelor,82876.0,married,aurora,9463.11,standard,2017,2,0.0,0.0
464114,canada,ontario,toronto,m2m 7k8,male,college,73455.0,single,aurora,9468.51,standard,2018,7,0.0,0.0
268293,canada,ontario,thunder bay,k8t 5m5,female,bachelor,65955.0,married,aurora,9470.06,standard,2016,12,0.0,0.0
929097,canada,ontario,toronto,m8y 4k8,male,college,73455.0,married,aurora,9472.97,standard,2014,7,0.0,0.0
492159,canada,ontario,sudbury,m5v 1g5,male,high school or below,71527.0,divorced,aurora,9486.04,standard,2013,9,0.0,0.0
565876,canada,ontario,toronto,m2z 4k1,male,bachelor,62816.0,married,aurora,9486.6,standard,2016,3,0.0,0.0
248885,canada,british columbia,vancouver,v5r 1w3,female,college,73455.0,single,aurora,9490.41,standard,2016,9,0.0,0.0
768010,canada,ontario,toronto,m2m 6j7,female,college,73455.0,married,aurora,9492.34,standard,2017,7,0.0,0.0
817573,canada,ontario,thunder bay,k8t 5m5,male,college,73455.0,single,aurora,9498.47,standard,2013,8,0.0,0.0
263339,canada,ontario,trenton,k8v 4b2,female,bachelor,102357.0,married,aurora,9500.08,standard,2016,6,0.0,0.0
848804,canada,newfoundland,st. john's,a1c 6h9,female,college,73455.0,married,aurora,9517.08,standard,2013,5,0.0,0.0
871045,canada,quebec,quebec city,g1b 3l5,male,college,73455.0,married,aurora,9517.08,standard,2013,11,0.0,0.0
123420,canada,british columbia,vancouver,v1e 4r6,female,bachelor,70946.0,married,aurora,9540.92,standard,2015,4,0.0,0.0
155623,canada,ontario,toronto,m8y 4k8,male,bachelor,70946.0,married,aurora,9540.92,standard,2014,8,2015.0,4.0
179042,canada,quebec,montreal,h4g 3t4,male,high school or below,50426.0,married,aurora,9546.82,standard,2017,2,0.0,0.0
883002,canada,quebec,montreal,h4g 3t4,female,bachelor,73628.0,married,aurora,9551.17,standard,2013,1,0.0,0.0
693852,canada,british columbia,west vancouver,v6v 8z3,male,bachelor,61668.0,divorced,aurora,9559.34,standard,2014,3,0.0,0.0
618817,canada,ontario,toronto,p1j 8t7,male,bachelor,91479.0,divorced,aurora,9567.71,standard,2015,9,0.0,0.0
446096,canada,british columbia,vancouver,v6e 3d9,female,college,73455.0,single,aurora,9575.76,standard,2018,9,0.0,0.0
201898,canada,ontario,ottawa,k1g 4z0,female,college,73455.0,married,aurora,9591.03,standard,2017,7,2018.0,3.0
243455,canada,alberta,edmonton,t9g 1w3,male,bachelor,60252.0,divorced,aurora,9597.47,standard,2017,4,0.0,0.0
514235,canada,manitoba,winnipeg,r2c 0m5,female,bachelor,57077.0,married,aurora,9613.61,standard,2017,8,0.0,0.0
858453,canada,alberta,banff,t4v 1d4,male,bachelor,90839.0,married,aurora,9618.31,standard,2012,12,0.0,0.0
257393,canada,ontario,toronto,m2m 6j7,female,bachelor,50660.0,single,aurora,9624.52,standard,2013,12,2016.0,2.0
972795,canada,alberta,edmonton,t3g 6y6,male,bachelor,50660.0,single,aurora,9624.52,standard,2016,12,0.0,0.0
831797,canada,british columbia,vancouver,v6e 3d9,female,bachelor,55613.0,married,nova,7519.03,2018 promotion,2018,3,0.0,0.0
547522,canada,british columbia,vancouver,v6e 3d9,male,bachelor,98009.0,divorced,aurora,9635.58,standard,2016,1,0.0,0.0
980494,canada,british columbia,vancouver,v5r 1w3,female,bachelor,57686.0,married,aurora,9638.07,standard,2018,7,0.0,0.0
699397,canada,new brunswick,fredericton,e3b 2h2,male,bachelor,54174.0,married,aurora,9640.53,standard,2012,5,0.0,0.0
561053,canada,ontario,trenton,k8v 4b2,male,bachelor,81499.0,single,aurora,9654.52,standard,2015,12,0.0,0.0
898229,canada,british columbia,vancouver,v6e 3d9,male,bachelor,81499.0,single,aurora,9654.52,standard,2013,9,0.0,0.0
173356,canada,british columbia,victoria,v10 6t5,male,college,73455.0,single,aurora,9655.44,standard,2016,7,0.0,0.0
663382,canada,quebec,montreal,h2t 2j6,male,college,73455.0,single,aurora,9655.44,standard,2014,2,0.0,0.0
462247,canada,quebec,hull,j8y 3z5,female,college,73455.0,married,aurora,9657.58,standard,2018,1,0.0,0.0
533365,canada,ontario,toronto,p5s 6r4,male,college,73455.0,married,aurora,9657.58,standard,2012,11,0.0,0.0
619404,canada,british columbia,victoria,v10 6t5,male,college,73455.0,married,aurora,9657.58,standard,2016,4,0.0,0.0
370014,canada,saskatchewan,regina,s6j 3g0,male,college,73455.0,married,aurora,9661.1,standard,2015,4,0.0,0.0
672308,canada,ontario,kingston,m9k 2p4,male,college,73455.0,married,aurora,9661.1,standard,2013,4,0.0,0.0
517472,canada,british columbia,vancouver,v5r 1w3,male,bachelor,74651.0,single,nova,7840.17,2018 promotion,2018,2,2018.0,10.0
647726,canada,ontario,trenton,k8v 4b2,female,bachelor,85240.0,divorced,aurora,9667.13,standard,2015,12,0.0,0.0
112026,canada,british columbia,whistler,v6t 1y8,male,doctor,185468.0,divorced,aurora,9670.18,standard,2014,1,0.0,0.0
853540,canada,yukon,whitehorse,y2k 6r0,female,high school or below,69957.0,single,aurora,9688.13,standard,2017,10,0.0,0.0
400513,canada,quebec,montreal,h4g 3t4,male,bachelor,46548.0,single,aurora,9688.33,standard,2012,11,0.0,0.0
755014,canada,manitoba,winnipeg,r6y 4t5,male,bachelor,46548.0,single,aurora,9688.33,standard,2012,9,0.0,0.0
212707,canada,ontario,toronto,p1l 8x8,male,bachelor,95445.0,single,aurora,9696.55,standard,2012,10,0.0,0.0
120192,canada,british columbia,vancouver,v6e 3d9,female,bachelor,65324.0,married,aurora,9701.03,standard,2013,3,0.0,0.0
711500,canada,british columbia,vancouver,v6e 3d9,male,college,73455.0,married,nova,8034.52,2018 promotion,2018,2,0.0,0.0
374941,canada,ontario,toronto,p2t 6g3,male,college,73455.0,single,aurora,9713.16,standard,2017,8,0.0,0.0
502141,canada,british columbia,vancouver,v6e 3d9,male,college,73455.0,single,aurora,9713.16,standard,2017,9,0.0,0.0
332430,canada,british columbia,vancouver,v5r 1w3,female,college,73455.0,divorced,aurora,9747.99,standard,2016,4,0.0,0.0
