Loyalty Number,Year,Month,Total Flights,Distance,Points Accumulated,Points Redeemed
981343,2017,9,2,4556,4556.0,0
981536,2017,9,2,1532,1532.0,0
982446,2017,9,2,1056,1056.0,0
355331,2017,4,2,1998,1998.0,451
983551,2017,9,2,4682,4682.0,0
984545,2017,9,2,3684,3684.0,0
447804,2018,1,2,2616,2616.0,563
985839,2017,9,2,1746,1746.0,0
986208,2017,9,2,1838,1838.0,0
987205,2017,9,2,2322,2322.0,0
987921,2017,9,2,4338,4338.0,0
988249,2017,9,2,4096,4096.0,0
988921,2017,9,2,2116,2116.0,0
989148,2017,9,2,4072,4072.0,0
989154,2017,9,2,2702,2702.0,0
447804,2017,1,2,3540,3540.0,463
989986,2017,9,2,1926,1926.0,0
990077,2017,9,2,1526,1526.0,0
990595,2017,9,2,4904,4904.0,0
991230,2017,9,2,2028,2028.0,0
652498,2018,2,2,1756,1756.0,374
991568,2017,9,2,3272,3272.0,0
991893,2017,9,2,4118,4118.0,0
991924,2017,9,2,5000,5000.0,0
992854,2017,9,2,1588,1588.0,0
993986,2017,9,2,2118,2118.0,0
994285,2017,9,2,4512,4512.0,0
994443,2017,9,2,4580,4580.0,0
994940,2017,9,2,4342,4342.0,0
994993,2017,9,2,4676,4676.0,0
995142,2017,9,2,2732,2732.0,0
998934,2017,9,2,3674,3674.0,0
999550,2017,9,2,1258,1258.0,0
100018,2017,10,2,3728,3728.0,0
100301,2017,10,2,1046,1046.0,0
100364,2017,10,2,1648,1648.0,0
101487,2017,10,2,1662,1662.0,0
101540,2017,10,2,3734,3734.0,0
101902,2017,10,2,1274,1274.0,0
102464,2017,10,2,2312,2312.0,0
103823,2017,10,2,2844,2844.0,0
105688,2017,10,2,4940,4940.0,0
105712,2017,10,2,1400,1400.0,0
106839,2017,10,2,4136,4136.0,0
107212,2017,10,2,4160,4160.0,0
107487,2017,10,2,4514,4514.0,0
107719,2017,10,2,1298,1298.0,0
108462,2017,10,2,3212,3212.0,0
108625,2017,10,2,1788,1788.0,0
108907,2017,10,2,1830,1830.0,0
109203,2017,10,2,2230,2230.0,0
110678,2017,10,2,2170,2170.0,0
111286,2017,10,2,1990,1990.0,0
112709,2017,10,2,1668,1668.0,0
114307,2017,10,2,1852,1852.0,0
114553,2017,10,2,2268,2268.0,0
115427,2017,10,2,1108,1108.0,0
116016,2017,10,2,3104,3104.0,0
116372,2017,10,2,2642,2642.0,0
116735,2017,10,2,1728,1728.0,0
116948,2017,10,2,2820,2820.0,0
118320,2017,10,2,2140,2140.0,0
118632,2017,10,2,4394,4394.0,0
118675,2017,10,2,2740,2740.0,0
119135,2017,10,2,4400,4400.0,0
119845,2017,10,2,2510,2510.0,0
119997,2017,10,2,2804,2804.0,0
120126,2017,10,2,3452,3452.0,0
122357,2017,10,2,2206,2206.0,0
122685,2017,10,2,1014,1014.0,0
123060,2017,10,2,2560,2560.0,0
125996,2017,10,2,1976,1976.0,0
126219,2017,10,2,2108,2108.0,0
126665,2017,10,2,3790,3790.0,0
544421,2018,2,2,1736,1736.0,490
127137,2017,10,2,2278,2278.0,0
127289,2017,10,2,2312,2312.0,0
127350,2017,10,2,3654,3654.0,0
128039,2017,10,2,4826,4826.0,0
128041,2017,10,2,4620,4620.0,0
128156,2017,10,2,1018,1018.0,0
128587,2017,10,2,4160,4160.0,0
129515,2017,10,2,3306,3306.0,0
129817,2017,10,2,2392,2392.0,0
129827,2017,10,2,2716,2716.0,0
130077,2017,10,2,2972,2972.0,0
130086,2017,10,2,2102,2102.0,0
130593,2017,10,2,3754,3754.0,0
131001,2017,10,2,3048,3048.0,0
131463,2017,10,2,1880,1880.0,0
131721,2017,10,2,1010,1010.0,0
131772,2017,10,2,3084,3084.0,0
131893,2017,10,2,3834,3834.0,0
132705,2017,10,2,2824,2824.0,0
278987,2017,12,2,3062,3062.0,457
133698,2017,10,2,1742,1742.0,0
134397,2017,10,2,2352,2352.0,0
134738,2017,10,2,4144,4144.0,0
134857,2017,10,2,4314,4314.0,0
135076,2017,10,2,3458,3458.0,0
135312,2017,10,2,4528,4528.0,0
789206,2018,12,2,3402,3402.0,457
325268,2017,3,2,1822,1822.0,429
136906,2017,10,2,2762,2762.0,0
645244,2017,5,2,1284,1284.0,429
137944,2017,10,2,4144,4144.0,0
137985,2017,10,2,3606,3606.0,0
138908,2017,10,2,2556,2556.0,0
367680,2018,9,2,2686,2686.0,401
140208,2017,10,2,3162,3162.0,0
140290,2017,10,2,2344,2344.0,0
891179,2018,2,2,4502,4502.0,315
141139,2017,10,2,4438,4438.0,0
142190,2017,10,2,2556,2556.0,0
275637,2017,6,2,2094,2094.0,513
142545,2017,10,2,4776,4776.0,0
143087,2017,10,2,1574,1574.0,0
423201,2018,6,2,3788,3788.0,513
144402,2017,10,2,1570,1570.0,0
144514,2017,10,2,4664,4664.0,0
144615,2017,10,2,1390,1390.0,0
971987,2017,8,2,2132,2132.0,480
145322,2017,10,2,3072,3072.0,0
145323,2017,10,2,2252,2252.0,0
556188,2017,10,2,1834,1834.0,383
924936,2018,10,2,4118,4118.0,383
147602,2017,10,2,1630,1630.0,0
148368,2017,10,2,2110,2110.0,0
148381,2017,10,2,4944,4944.0,0
507998,2018,2,2,3682,3682.0,446
149884,2017,10,2,3758,3758.0,0
151655,2017,10,2,4334,4334.0,0
451183,2017,8,2,3524,3524.0,0
451183,2017,9,2,1400,1400.0,0
154652,2017,10,2,1352,1352.0,0
154736,2017,10,2,2776,2776.0,0
157212,2017,10,2,2306,2306.0,0
157911,2017,10,2,4350,4350.0,0
159272,2017,10,2,1892,1892.0,0
159344,2017,10,2,1584,1584.0,0
159608,2017,10,2,4872,4872.0,0
160135,2017,10,2,2552,2552.0,0
160686,2017,10,2,3242,3242.0,0
160740,2017,10,2,4076,4076.0,0
161338,2017,10,2,3408,3408.0,0
163598,2017,10,2,1258,1258.0,0
163608,2017,10,2,4446,4446.0,0
111485,2017,9,2,1952,1952.0,556
163645,2017,10,2,2542,2542.0,0
163970,2017,10,2,3204,3204.0,0
860206,2018,9,2,4748,4748.0,556
164313,2017,10,2,2646,2646.0,0
164388,2017,10,2,1004,1004.0,0
164657,2017,10,2,2252,2252.0,0
315361,2017,2,2,3134,3134.0,468
165893,2017,10,2,1152,1152.0,0
166239,2017,10,2,4172,4172.0,0
166333,2017,10,2,2646,2646.0,0
166693,2017,10,2,1230,1230.0,0
166865,2017,10,2,4006,4006.0,0
166955,2017,10,2,4978,4978.0,0
167257,2017,10,2,2474,2474.0,0
167795,2017,10,2,1592,1592.0,0
169054,2017,10,2,2054,2054.0,0
169129,2017,10,2,2724,2724.0,0
169665,2017,10,2,2134,2134.0,0
169948,2017,10,2,4938,4938.0,0
170079,2017,10,2,3324,3324.0,0
170656,2017,10,2,2748,2748.0,0
452279,2017,11,2,2798,2798.0,0
171937,2017,10,2,2200,2200.0,0
172345,2017,10,2,3362,3362.0,0
173416,2017,10,2,1076,1076.0,0
173798,2017,10,2,2648,2648.0,0
174439,2017,10,2,4116,4116.0,0
175017,2017,10,2,2388,2388.0,0
175104,2017,10,2,4536,4536.0,0
175488,2017,10,2,3496,3496.0,0
175804,2017,10,2,2018,2018.0,0
176480,2017,10,2,4944,4944.0,0
176688,2017,10,2,2246,2246.0,0
177483,2017,10,2,4824,4824.0,0
177518,2017,10,2,2128,2128.0,0
178864,2017,10,2,1396,1396.0,0
179075,2017,10,2,1544,1544.0,0
179603,2017,10,2,1344,1344.0,0
180207,2017,10,2,1112,1112.0,0
180216,2017,10,2,1930,1930.0,0
180380,2017,10,2,4566,4566.0,0
181825,2017,10,2,4742,4742.0,0
181830,2017,10,2,3460,3460.0,0
182130,2017,10,2,2798,2798.0,0
182159,2017,10,2,2314,2314.0,0
182785,2017,10,2,4716,4716.0,0
183626,2017,10,2,4958,4958.0,0
184206,2017,10,2,4200,4200.0,0
184735,2017,10,2,3712,3712.0,0
184976,2017,10,2,2698,2698.0,0
185013,2017,10,2,1576,1576.0,0
185857,2017,10,2,2980,2980.0,0
186020,2017,10,2,4280,4280.0,0
186295,2017,10,2,3184,3184.0,0
186942,2017,10,2,2306,2306.0,0
188071,2017,10,2,4334,4334.0,0
189197,2017,10,2,2842,2842.0,0
190052,2017,10,2,4402,4402.0,0
190716,2017,10,2,3680,3680.0,0
452459,2017,12,2,1420,1420.0,0
191537,2017,10,2,1930,1930.0,0
192141,2017,10,2,1520,1520.0,0
193662,2017,10,2,4172,4172.0,0
193747,2017,10,2,2244,2244.0,0
193928,2017,10,2,4542,4542.0,0
194571,2017,10,2,1830,1830.0,0
194722,2017,10,2,4586,4586.0,0
195594,2017,10,2,4236,4236.0,0
195960,2017,10,2,2006,2006.0,0
195977,2017,10,2,4322,4322.0,0
196442,2017,10,2,1838,1838.0,0
196514,2017,10,2,3056,3056.0,0
196583,2017,10,2,2800,2800.0,0
197113,2017,10,2,2504,2504.0,0
198075,2017,10,2,4856,4856.0,0
198713,2017,10,2,2514,2514.0,0
198900,2017,10,2,3658,3658.0,0
199478,2017,10,2,2374,2374.0,0
199513,2017,10,2,3802,3802.0,0
200065,2017,10,2,1628,1628.0,0
200168,2017,10,2,2302,2302.0,0
200309,2017,10,2,2946,2946.0,0
200519,2017,10,2,3222,3222.0,0
200744,2017,10,2,4150,4150.0,0
200877,2017,10,2,1386,1386.0,0
200960,2017,10,2,4034,4034.0,0
200991,2017,10,2,2096,2096.0,0
201365,2017,10,2,3640,3640.0,0
201564,2017,10,2,1234,1234.0,0
202156,2017,10,2,3430,3430.0,0
202299,2017,10,2,4938,4938.0,0
202784,2017,10,2,1130,1130.0,0
203293,2017,10,2,2746,2746.0,0
203409,2017,10,2,1904,1904.0,0
204424,2017,10,2,2140,2140.0,0
204484,2017,10,2,4898,4898.0,0
204693,2017,10,2,1840,1840.0,0
205087,2017,10,2,2048,2048.0,0
205156,2017,10,2,4062,4062.0,0
205170,2017,10,2,3848,3848.0,0
205505,2017,10,2,4592,4592.0,0
205671,2017,10,2,2900,2900.0,0
452684,2017,9,2,4948,4948.0,0
206328,2017,10,2,1828,1828.0,0
206890,2017,10,2,3636,3636.0,0
206914,2017,10,2,1750,1750.0,0
207110,2017,10,2,2598,2598.0,0
208323,2017,10,2,3812,3812.0,0
208485,2017,10,2,2718,2718.0,0
208634,2017,10,2,4880,4880.0,0
208940,2017,10,2,4134,4134.0,0
209675,2017,10,2,1306,1306.0,0
209787,2017,10,2,4800,4800.0,0
209831,2017,10,2,3342,3342.0,0
210298,2017,10,2,1960,1960.0,0
210498,2017,10,2,2422,2422.0,0
211043,2017,10,2,1680,1680.0,0
211083,2017,10,2,1442,1442.0,0
211217,2017,10,2,2020,2020.0,0
211625,2017,10,2,3940,3940.0,0
211842,2017,10,2,3766,3766.0,0
212477,2017,10,2,3698,3698.0,0
213113,2017,10,2,3966,3966.0,0
213723,2017,10,2,2506,2506.0,0
213934,2017,10,2,4530,4530.0,0
238367,2018,3,2,4856,4856.0,478
452684,2018,3,2,3974,3974.0,0
215089,2017,10,2,1708,1708.0,0
215626,2017,10,2,1082,1082.0,0
215840,2017,10,2,1298,1298.0,0
216139,2017,10,2,1774,1774.0,0
216467,2017,10,2,3114,3114.0,0
216487,2017,10,2,3456,3456.0,0
217695,2017,10,2,1650,1650.0,0
219555,2017,10,2,2492,2492.0,0
219714,2017,10,2,1840,1840.0,0
219747,2017,10,2,4154,4154.0,0
220806,2017,10,2,1192,1192.0,0
221775,2017,10,2,1332,1332.0,0
221993,2017,10,2,1704,1704.0,0
222102,2017,10,2,4606,4606.0,0
223534,2017,10,2,4522,4522.0,0
224130,2017,10,2,3714,3714.0,0
224298,2017,10,2,1396,1396.0,0
225077,2017,10,2,2692,2692.0,0
225088,2017,10,2,4638,4638.0,0
225486,2017,10,2,2246,2246.0,0
226191,2017,10,2,2770,2770.0,0
226643,2017,10,2,1212,1212.0,0
227547,2017,10,2,4696,4696.0,0
228984,2017,10,2,3554,3554.0,0
229094,2017,10,2,3256,3256.0,0
229166,2017,10,2,2108,2108.0,0
229842,2017,10,2,3824,3824.0,0
230763,2017,10,2,2660,2660.0,0
459563,2018,8,2,2072,2072.0,729
898787,2017,6,2,4360,4360.0,781
997434,2017,7,2,1884,1884.0,803
232609,2017,10,2,1628,1628.0,0
232703,2017,10,2,3480,3480.0,0
233646,2017,10,2,3620,3620.0,0
233958,2017,10,2,1560,1560.0,0
234895,2017,10,2,4592,4592.0,0
235398,2017,10,2,3958,3958.0,0
235428,2017,10,2,2768,2768.0,0
235683,2017,10,2,4042,4042.0,0
235716,2017,10,2,4114,4114.0,0
235857,2017,10,2,2844,2844.0,0
235885,2017,10,2,4764,4764.0,0
236001,2017,10,2,1048,1048.0,0
236026,2017,10,2,2658,2658.0,0
236093,2017,10,2,2748,2748.0,0
236710,2017,10,2,3048,3048.0,0
237018,2017,10,2,4108,4108.0,0
238556,2017,10,2,3120,3120.0,0
238752,2017,10,2,1764,1764.0,0
239476,2017,10,2,4642,4642.0,0
239605,2017,10,2,2262,2262.0,0
239892,2017,10,2,2538,2538.0,0
240330,2017,10,2,4800,4800.0,0
241144,2017,10,2,1356,1356.0,0
241391,2017,10,2,1982,1982.0,0
242304,2017,10,2,2842,2842.0,0
243018,2017,10,2,4126,4126.0,0
244039,2017,10,2,1900,1900.0,0
244308,2017,10,2,2926,2926.0,0
245419,2017,10,2,1076,1076.0,0
245465,2017,10,2,4874,4874.0,0
246323,2017,10,2,2404,2404.0,0
246517,2017,10,2,3792,3792.0,0
246591,2017,10,2,2224,2224.0,0
247551,2017,10,2,4124,4124.0,0
247680,2017,10,2,2154,2154.0,0
370093,2018,3,2,4274,4274.0,431
248356,2017,10,2,2528,2528.0,0
248461,2017,10,2,4438,4438.0,0
249224,2017,10,2,4410,4410.0,0
249381,2017,10,2,2436,2436.0,0
249466,2017,10,2,4512,4512.0,0
249813,2017,10,2,2828,2828.0,0
250586,2017,10,2,2590,2590.0,0
251641,2017,10,2,3168,3168.0,0
252271,2017,10,2,1284,1284.0,0
252782,2017,10,2,1998,1998.0,0
453135,2018,4,2,2854,2854.0,0
254372,2017,10,2,4824,4824.0,0
294849,2017,10,2,2502,2502.0,572
255215,2017,10,2,2524,2524.0,0
255267,2017,10,2,3048,3048.0,0
255425,2017,10,2,2238,2238.0,0
255718,2017,10,2,3392,3392.0,0
130593,2017,3,2,4848,4848.0,646
257417,2017,10,2,3108,3108.0,0
453135,2018,9,2,1244,1244.0,0
316933,2018,6,2,3752,3752.0,779
258123,2017,10,2,1760,1760.0,0
258323,2017,10,2,2358,2358.0,0
258849,2017,10,2,4088,4088.0,0
259878,2017,10,2,4682,4682.0,0
260155,2017,10,2,1104,1104.0,0
260464,2017,10,2,2590,2590.0,0
261125,2017,10,2,1956,1956.0,0
262374,2017,10,2,3086,3086.0,0
821314,2017,12,2,1922,1922.0,690
973728,2018,9,2,1614,1614.0,601
263080,2017,10,2,1882,1882.0,0
263127,2017,10,2,2002,2002.0,0
263260,2017,10,2,4788,4788.0,0
530833,2017,8,2,2046,2046.0,727
263592,2017,10,2,3214,3214.0,0
263822,2017,10,2,3678,3678.0,0
264236,2017,10,2,4706,4706.0,0
264486,2017,10,2,1308,1308.0,0
264936,2017,10,2,3092,3092.0,0
265677,2017,10,2,2470,2470.0,0
266234,2017,10,2,3920,3920.0,0
615201,2018,3,2,2974,2974.0,514
266968,2017,10,2,4396,4396.0,0
267245,2017,10,2,1068,1068.0,0
267951,2017,10,2,1950,1950.0,0
268128,2017,10,2,1566,1566.0,0
268293,2017,10,2,4498,4498.0,0
268414,2017,10,2,3202,3202.0,0
268789,2017,10,2,3866,3866.0,0
268842,2017,10,2,3164,3164.0,0
269632,2017,10,2,1950,1950.0,0
270248,2017,10,2,2630,2630.0,0
270337,2017,10,2,2876,2876.0,0
270901,2017,10,2,2762,2762.0,0
271235,2017,10,2,4290,4290.0,0
272787,2017,10,2,4574,4574.0,0
273198,2017,10,2,4534,4534.0,0
273213,2017,10,2,2478,2478.0,0
986461,2018,1,2,2328,2328.0,315
274083,2017,10,2,3904,3904.0,0
274117,2017,10,2,3398,3398.0,0
274264,2017,10,2,2518,2518.0,0
274896,2017,10,2,4120,4120.0,0
275442,2017,10,2,3086,3086.0,0
275670,2017,10,2,4226,4226.0,0
275849,2017,10,2,3420,3420.0,0
276937,2017,10,2,4396,4396.0,0
277188,2017,10,2,3358,3358.0,0
277367,2017,10,2,3074,3074.0,0
277649,2017,10,2,1470,1470.0,0
278932,2017,10,2,2344,2344.0,0
279408,2017,10,2,2948,2948.0,0
280087,2017,10,2,2400,2400.0,0
280292,2017,10,2,2584,2584.0,0
280588,2017,10,2,1152,1152.0,0
282259,2017,10,2,2488,2488.0,0
283122,2017,10,2,2786,2786.0,0
283290,2017,10,2,2314,2314.0,0
284290,2017,10,2,2038,2038.0,0
284621,2017,10,2,1422,1422.0,0
285122,2017,10,2,3652,3652.0,0
286551,2017,10,2,2066,2066.0,0
286942,2017,10,2,2038,2038.0,0
287023,2017,10,2,1022,1022.0,0
287414,2017,10,2,2658,2658.0,0
287591,2017,10,2,4262,4262.0,0
287942,2017,10,2,3606,3606.0,0
288384,2017,10,2,1186,1186.0,0
288500,2017,10,2,3492,3492.0,0
289139,2017,10,2,4134,4134.0,0
289516,2017,10,2,3780,3780.0,0
289863,2017,10,2,2378,2378.0,0
290249,2017,10,2,3406,3406.0,0
290362,2017,10,2,2940,2940.0,0
290638,2017,10,2,2860,2860.0,0
290756,2017,10,2,4422,4422.0,0
291148,2017,10,2,1386,1386.0,0
291336,2017,10,2,3022,3022.0,0
291595,2017,10,2,4944,4944.0,0
292843,2017,10,2,3568,3568.0,0
292957,2017,10,2,1692,1692.0,0
119845,2018,11,2,1100,1100.0,336
295138,2017,10,2,1412,1412.0,0
312568,2017,3,2,2092,2092.0,395
361109,2017,10,2,2324,2324.0,353
295510,2017,10,2,3352,3352.0,0
295533,2017,10,2,3172,3172.0,0
454041,2018,3,2,2036,2036.0,429
295929,2017,10,2,4356,4356.0,0
296626,2017,10,2,4444,4444.0,0
297172,2017,10,2,4376,4376.0,0
297869,2017,10,2,2580,2580.0,0
298232,2017,10,2,4116,4116.0,0
298344,2017,10,2,3344,3344.0,0
298535,2017,10,2,4542,4542.0,0
298539,2017,10,2,1284,1284.0,0
298671,2017,10,2,2978,2978.0,0
298829,2017,10,2,2840,2840.0,0
299278,2017,10,2,1510,1510.0,0
299769,2017,10,2,2680,2680.0,0
300945,2017,10,2,4372,4372.0,0
301563,2017,10,2,4900,4900.0,0
301793,2017,10,2,3444,3444.0,0
302258,2017,10,2,3664,3664.0,0
302467,2017,10,2,1762,1762.0,0
254372,2018,4,2,4842,4842.0,522
302908,2017,10,2,4262,4262.0,0
302957,2017,10,2,3350,3350.0,0
303573,2017,10,2,4190,4190.0,0
304117,2017,10,2,4484,4484.0,0
304600,2017,10,2,4172,4172.0,0
997189,2018,4,2,4706,4706.0,522
304824,2017,10,2,3556,3556.0,0
305380,2017,10,2,4562,4562.0,0
305687,2017,10,2,1608,1608.0,0
306400,2017,10,2,1088,1088.0,0
307622,2017,10,2,2338,2338.0,0
307623,2017,10,2,3296,3296.0,0
308362,2017,10,2,3132,3132.0,0
308379,2017,10,2,4692,4692.0,0
308591,2017,10,2,3452,3452.0,0
721786,2017,5,2,3042,3042.0,587
290362,2017,8,2,4672,4672.0,660
309480,2017,10,2,3886,3886.0,0
309602,2017,10,2,1778,1778.0,0
127137,2017,12,2,3866,3866.0,627
311363,2017,10,2,2224,2224.0,0
311762,2017,10,2,3594,3594.0,0
311907,2017,10,2,3650,3650.0,0
312048,2017,10,2,2032,2032.0,0
273177,2018,12,2,4020,4020.0,627
312568,2017,10,2,2670,2670.0,0
381395,2018,6,2,3852,3852.0,707
312863,2017,10,2,1516,1516.0,0
313437,2017,10,2,2748,2748.0,0
313461,2017,10,2,1590,1590.0,0
301794,2018,7,2,3990,3990.0,727
313544,2017,10,2,2134,2134.0,0
313732,2017,10,2,3914,3914.0,0
314014,2017,10,2,1544,1544.0,0
314713,2017,10,2,4260,4260.0,0
314935,2017,10,2,1534,1534.0,0
315851,2017,10,2,1636,1636.0,0
316527,2017,10,2,1342,1342.0,0
316644,2017,10,2,1554,1554.0,0
317100,2017,10,2,2548,2548.0,0
317919,2017,10,2,1164,1164.0,0
318654,2017,10,2,4494,4494.0,0
318945,2017,10,2,3184,3184.0,0
599442,2017,8,2,3002,3002.0,476
723591,2018,8,2,3256,3256.0,476
319504,2017,10,2,1790,1790.0,0
319658,2017,10,2,3064,3064.0,0
319868,2017,10,2,2206,2206.0,0
320042,2017,10,2,1144,1144.0,0
320191,2017,10,2,1664,1664.0,0
320772,2017,10,2,2178,2178.0,0
321027,2017,10,2,4678,4678.0,0
921563,2017,6,2,2492,2492.0,508
322451,2017,10,2,2266,2266.0,0
323068,2017,10,2,2904,2904.0,0
475974,2018,6,2,2206,2206.0,508
323821,2017,10,2,4536,4536.0,0
324139,2017,10,2,4110,4110.0,0
324295,2017,10,2,4070,4070.0,0
324707,2017,10,2,2442,2442.0,0
325778,2017,10,2,1932,1932.0,0
326267,2017,10,2,2702,2702.0,0
326603,2017,10,2,3022,3022.0,0
326905,2017,10,2,3068,3068.0,0
326988,2017,10,2,3420,3420.0,0
327653,2017,10,2,2528,2528.0,0
328543,2017,10,2,4690,4690.0,0
328668,2017,10,2,1426,1426.0,0
328754,2017,10,2,2884,2884.0,0
329039,2017,10,2,3388,3388.0,0
329692,2017,10,2,3908,3908.0,0
329826,2017,10,2,3000,3000.0,0
329839,2017,10,2,3266,3266.0,0
330515,2017,10,2,4244,4244.0,0
330779,2017,10,2,4178,4178.0,0
330988,2017,10,2,2534,2534.0,0
331706,2017,10,2,4880,4880.0,0
332225,2017,10,2,3942,3942.0,0
332387,2017,10,2,4262,4262.0,0
332430,2017,10,2,1128,1128.0,0
333451,2017,10,2,4842,4842.0,0
333694,2017,10,2,2836,2836.0,0
335143,2017,10,2,3410,3410.0,0
335162,2017,10,2,1426,1426.0,0
335554,2017,10,2,2956,2956.0,0
336025,2017,10,2,3416,3416.0,0
336138,2017,10,2,3400,3400.0,0
336141,2017,10,2,1214,1214.0,0
336271,2017,10,2,3360,3360.0,0
336281,2017,10,2,2500,2500.0,0
336541,2017,10,2,1074,1074.0,0
339927,2017,10,2,2752,2752.0,0
340467,2017,10,2,3024,3024.0,0
106001,2017,10,2,1750,1750.0,415
341867,2017,10,2,1280,1280.0,0
341942,2017,10,2,1064,1064.0,0
342044,2017,10,2,3880,3880.0,0
633458,2018,10,2,4114,4114.0,415
342407,2017,10,2,2336,2336.0,0
342527,2017,10,2,1634,1634.0,0
342570,2017,10,2,2288,2288.0,0
343103,2017,10,2,4156,4156.0,0
336281,2017,4,2,3970,3970.0,410
343218,2017,10,2,1652,1652.0,0
344009,2017,10,2,4976,4976.0,0
344232,2017,10,2,2406,2406.0,0
344413,2017,10,2,4038,4038.0,0
344464,2017,10,2,2046,2046.0,0
344483,2017,10,2,4728,4728.0,0
345518,2017,10,2,3900,3900.0,0
346090,2017,10,2,3552,3552.0,0
346456,2017,10,2,2914,2914.0,0
346529,2017,10,2,3880,3880.0,0
346704,2017,10,2,2142,2142.0,0
355298,2017,3,2,2632,2632.0,466
370517,2018,5,2,3052,3052.0,466
347629,2017,10,2,1204,1204.0,0
347932,2017,10,2,1460,1460.0,0
348448,2017,10,2,3562,3562.0,0
348751,2017,10,2,2252,2252.0,0
348835,2017,10,2,3410,3410.0,0
349132,2017,10,2,3672,3672.0,0
349577,2017,10,2,2630,2630.0,0
350675,2017,10,2,3066,3066.0,0
350863,2017,10,2,1556,1556.0,0
350979,2017,10,2,3964,3964.0,0
351238,2017,10,2,4052,4052.0,0
351296,2017,10,2,3562,3562.0,0
351889,2017,10,2,1096,1096.0,0
352092,2017,10,2,3752,3752.0,0
352101,2017,10,2,1956,1956.0,0
485280,2018,12,2,2454,2454.0,497
352490,2017,10,2,3656,3656.0,0
352653,2017,10,2,1494,1494.0,0
352702,2017,10,2,2708,2708.0,0
352834,2017,10,2,1794,1794.0,0
354084,2017,10,2,3588,3588.0,0
354547,2017,10,2,1946,1946.0,0
355515,2017,10,2,2132,2132.0,0
355906,2017,10,2,1652,1652.0,0
355994,2017,10,2,1206,1206.0,0
356558,2017,10,2,4152,4152.0,0
356712,2017,10,2,1780,1780.0,0
356980,2017,10,2,4736,4736.0,0
357173,2017,10,2,4864,4864.0,0
357375,2017,10,2,1858,1858.0,0
357466,2017,10,2,4858,4858.0,0
358792,2017,10,2,2150,2150.0,0
359275,2017,10,2,4020,4020.0,0
360902,2017,10,2,4444,4444.0,0
363743,2017,10,2,4246,4246.0,0
364049,2017,10,2,4826,4826.0,0
364895,2017,10,2,1610,1610.0,0
365468,2017,10,2,4160,4160.0,0
365816,2017,10,2,4952,4952.0,0
366116,2017,10,2,1190,1190.0,0
366654,2017,10,2,1644,1644.0,0
366911,2017,10,2,1688,1688.0,0
366932,2017,10,2,3668,3668.0,0
367338,2017,10,2,3670,3670.0,0
367562,2017,10,2,1214,1214.0,0
367680,2017,10,2,4852,4852.0,0
368073,2017,10,2,4126,4126.0,0
369035,2017,10,2,4588,4588.0,0
369091,2017,10,2,4138,4138.0,0
435378,2017,10,2,3164,3164.0,446
370014,2017,10,2,4488,4488.0,0
370486,2017,10,2,2886,2886.0,0
370517,2017,10,2,2408,2408.0,0
371159,2017,10,2,3998,3998.0,0
371191,2017,10,2,4368,4368.0,0
876569,2017,1,2,1070,1070.0,407
372824,2017,10,2,2664,2664.0,0
373144,2017,10,2,3954,3954.0,0
373501,2017,10,2,3152,3152.0,0
374275,2017,10,2,2034,2034.0,0
374345,2017,10,2,1948,1948.0,0
374585,2017,10,2,4356,4356.0,0
374721,2017,10,2,1458,1458.0,0
374736,2017,10,2,1166,1166.0,0
374850,2017,10,2,2778,2778.0,0
374984,2017,10,2,3478,3478.0,0
375265,2017,10,2,1856,1856.0,0
651835,2017,4,2,3328,3328.0,440
375757,2017,10,2,1934,1934.0,0
376863,2017,10,2,1676,1676.0,0
377288,2017,10,2,4834,4834.0,0
377289,2017,10,2,1950,1950.0,0
377674,2017,10,2,3768,3768.0,0
378014,2017,10,2,1856,1856.0,0
379384,2017,10,2,4148,4148.0,0
380247,2017,10,2,1322,1322.0,0
381748,2017,10,2,4466,4466.0,0
382252,2017,10,2,2598,2598.0,0
382738,2017,10,2,2086,2086.0,0
383627,2017,10,2,3132,3132.0,0
384269,2017,10,2,2760,2760.0,0
384336,2017,10,2,2372,2372.0,0
384599,2017,10,2,3630,3630.0,0
384744,2017,10,2,2780,2780.0,0
384750,2017,10,2,4330,4330.0,0
385358,2017,10,2,3490,3490.0,0
385593,2017,10,2,1652,1652.0,0
385718,2017,10,2,2008,2008.0,0
385864,2017,10,2,4674,4674.0,0
386037,2017,10,2,3584,3584.0,0
386986,2017,10,2,3564,3564.0,0
387523,2017,10,2,1444,1444.0,0
387568,2017,10,2,4732,4732.0,0
387880,2017,10,2,2126,2126.0,0
388156,2017,10,2,1314,1314.0,0
388639,2017,10,2,3194,3194.0,0
325190,2017,11,2,3260,3260.0,454
389741,2017,10,2,4408,4408.0,0
648533,2018,11,2,3578,3578.0,454
391106,2017,10,2,1788,1788.0,0
391761,2017,10,2,2382,2382.0,0
462974,2017,2,2,1396,1396.0,424
392098,2017,10,2,3138,3138.0,0
392206,2017,10,2,4258,4258.0,0
392582,2017,10,2,1832,1832.0,0
393206,2017,10,2,3886,3886.0,0
393309,2017,10,2,1206,1206.0,0
394941,2017,10,2,4250,4250.0,0
395168,2017,10,2,3340,3340.0,0
395460,2017,10,2,1834,1834.0,0
396726,2017,10,2,2006,2006.0,0
397248,2017,10,2,1038,1038.0,0
397377,2017,10,2,4472,4472.0,0
